"code_domaine_competence","domaine_competence","code_enjeu","enjeu","code_objectif","objectif","code_macro_competence","code_ogr_macro_competence","libelle_macro_competence","code_ogr_competence","libelle_competence"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","402106","Décliner et mettre en oeuvre une démarche et un plan qualité"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","402185","Participer à des projets de recherche et développement"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","404225","Réaliser une amélioration continue des modèles"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","404755","Piloter la collecte de données, accompagner son équipe dans l'apprentissage d'une méthodologie, contribuer à l'amélioration continue des process"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","404820","Assurer la gestion et le suivi de la qualité règlementaire"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","482229","Améliorer les processus de feedback client"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","482259","Proposer des améliorations des pratiques de conformité"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","482267","Conduire des études pour l'amélioration continue"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","482272","Optimiser les processus de production pour réduire les déchets"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","482338","Concevoir des stratégies pour améliorer la qualité des services"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","482510","Traiter les données de tests pour amélioration continue"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","482536","Optimiser les processus pour améliorer l'efficacité"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","482579","Améliorer les processus de production"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","482655","Optimiser les processus d'achat via des outils numériques"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","482757","Optimiser les flux logistiques internationaux"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","482813","Incorporer des retours d'expérience dans les processus"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","482929","Conduire des projets d'amélioration continue dans le département des achats"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","482952","Optimiser les processus pour améliorer l'efficacité des projets"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","482999","Optimiser les procédures de contrôle qualité"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","483048","Optimiser les processus de réservation en ligne"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","483066","Optimiser les processus de soins"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","483292","Mettre en place des outils de suivi de la qualité des tests"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","483389","Evaluer régulièrement les processus douaniers pour identifier les améliorations possibles"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","483399","Réduire les coûts logistiques sans compromettre la qualité"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","483586","Collaborer avec les équipes pour améliorer les processus"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","483622","Optimiser les processus de montage des systèmes hydrauliques"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","483650","Analyser les retours d'expérience pour améliorer les processus"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","484623","Améliorer les processus de réservation"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","485496","Optimiser les processus administratifs de l'auto-école"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","485694","Optimiser les processus de tests pour garantir la qualité"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","489886","Vérifier la qualité des produits en rencontrant directement les producteurs"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","489928","Contribuer à des projets d'amélioration continue de la qualité de l'accompagnement"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","490243","Créer, mettre en place et optimiser les processus métiers internes"
"3","Production, Construction, Qualité, Logistique","3G","Qualité","3G1","Piloter la qualité","3G102","300245","Piloter une démarche qualité, un processus d'amélioration continue","491802","Manager une démarche qualité de l'activité"
