"code_rome","code_ogr","coeur_metier"
"A1217","486383",""
"A1217","486580",""
"A1217","486638",""
"A1217","486835",""
"A1217","486851",""
"A1217","489310",""
"A1217","489827","Principale"
"A1217","490065",""
"A1217","490088",""
"A1217","490371",""
"A1217","490468",""
"A1217","492196",""
"A1217","495044",""
"A1217","495049",""
"A1217","495638",""
"A1217","500474",""
"A1217","500686",""
"A1217","501755",""
"A1217","502445",""
"A1217","502746",""
"A1217","503079",""
"A1217","503573",""
"A1217","505304",""
"A1217","505591",""
"A1217","506457",""
"A1217","506584",""
"A1217","506973",""
"A1217","507154","Principale"
"A1217","507332","Principale"
"A1217","507616",""
"A1217","508495",""
"A1217","508667",""
"A1217","508783",""
"A1217","509204",""
"A1217","511220",""
"A1217","511375",""
"A1217","511495",""
"A1217","511924",""
"A1217","512281",""
"A1217","512283",""
"A1217","512877","Principale"
"A1217","513405",""
"A1217","513934",""
"A1217","515661",""
"A1217","515666",""
"A1217","515667",""
"A1217","515668",""
"A1217","515823",""
"A1217","515827",""
"A1217","516551",""
"A1217","516691",""
"A1217","516701",""
"A1217","517338",""
"A1217","521279",""
"A1217","521337",""
"A1217","521408",""
"A1217","521487",""
"A1217","521591","Principale"
"A1218","38055",""
"A1218","100038",""
"A1218","101300",""
"A1218","113466",""
"A1218","113865",""
"A1218","116361",""
"A1218","118346",""
"A1218","118788",""
"A1218","118803",""
"A1218","118843",""
"A1218","119407",""
"A1218","120097",""
"A1218","120147",""
"A1218","120342",""
"A1218","121846",""
"A1218","121931",""
"A1218","122381",""
"A1218","123026",""
"A1218","123538",""
"A1218","123640",""
"A1218","124319",""
"A1218","125986",""
"A1218","126053",""
"A1218","126282",""
"A1218","300150",""
"A1218","300445",""
"A1218","300460",""
"A1218","300461",""
"A1218","300483",""
"A1218","300646",""
"A1218","300664","Principale"
"A1218","300677",""
"A1218","300779",""
"A1218","300849",""
"A1218","400098",""
"A1218","400138",""
"A1218","400371",""
"A1218","400587",""
"A1218","400699",""
"A1218","400776",""
"A1218","400866",""
"A1218","402030",""
"A1218","403107",""
"A1218","403287",""
"A1218","403290",""
"A1218","403314",""
"A1218","403375",""
"A1218","403378",""
"A1218","403379",""
"A1218","403445",""
"A1218","403447",""
"A1218","403477","Principale"
"A1218","403548",""
"A1218","403568",""
"A1218","403844",""
"A1218","403962",""
"A1218","404320",""
"A1218","404535",""
"A1218","404885",""
"A1218","405285",""
"A1218","405348",""
"A1218","476891",""
"A1218","476950",""
"A1218","476951",""
"A1218","477241",""
"A1218","478462","Principale"
"A1218","481118",""
"A1218","482033",""
"A1218","482263",""
"A1218","482626",""
"A1218","483049",""
"A1218","484020","Principale"
"A1218","484157",""
"A1218","484271",""
"A1218","484647",""
"A1218","484852",""
"A1218","485829",""
"A1218","486269",""
"A1218","486626",""
"A1218","486837",""
"A1218","487123",""
"A1218","489300",""
"A1218","489356",""
"A1218","489440",""
"A1218","489471",""
"A1218","489565",""
"A1218","489576",""
"A1218","490440","Principale"
"A1218","490451",""
"A1218","491801",""
"A1218","492843",""
"A1218","493146",""
"A1218","496619",""
"A1218","496751",""
"A1218","497640",""
"A1218","503353",""
"A1218","503471",""
"A1218","504542",""
"A1218","505591",""
"A1218","505619",""
"A1218","505916",""
"A1218","506719","Principale"
"A1218","508655",""
"A1218","508732",""
"A1218","511276",""
"A1218","511348",""
"A1218","512286",""
"A1218","512790",""
"A1218","512838",""
"A1218","512862",""
"A1218","512917",""
"A1218","512960",""
"A1218","513010",""
"A1218","513035",""
"A1218","513052",""
"A1218","513117",""
"A1218","513229",""
"A1218","513236",""
"A1218","513422",""
"A1218","513535",""
"A1218","514814","Principale"
"A1218","515950",""
"A1218","515953",""
"A1218","515954",""
"A1218","515955","Principale"
"A1218","516050",""
"A1218","516057",""
"A1218","516339",""
"A1218","517092",""
"A1218","517094",""
"A1218","517095",""
"A1218","517096",""
"A1218","517097",""
"A1218","521053","Principale"
"A1218","521190",""
"A1218","521506",""
"A1218","521522",""
"A1219","100032",""
"A1219","100057",""
"A1219","102074",""
"A1219","120439",""
"A1219","121917",""
"A1219","300460",""
"A1219","300483",""
"A1219","300489",""
"A1219","300497",""
"A1219","300677",""
"A1219","300878",""
"A1219","403003",""
"A1219","403107",""
"A1219","404877",""
"A1219","405285",""
"A1219","405349",""
"A1219","476951",""
"A1219","477767",""
"A1219","477769",""
"A1219","478462",""
"A1219","479033",""
"A1219","480596",""
"A1219","480948",""
"A1219","480950",""
"A1219","481564",""
"A1219","484020","Principale"
"A1219","486626",""
"A1219","492845",""
"A1219","493146",""
"A1219","497954",""
"A1219","513607",""
"A1219","515955",""
"A1219","516060",""
"A1219","516394",""
"A1219","516395",""
"A1219","516396",""
"A1219","516398",""
"A1219","516973","Principale"
"A1219","517698","Principale"
"A1219","517699","Principale"
"A1219","517700","Principale"
"A1219","517701",""
"A1219","517702","Principale"
"A1219","517703","Principale"
"A1219","517705","Principale"
"A1219","517706",""
"A1219","517707","Principale"
"A1219","521062","Principale"
"A1219","521161",""
"A1219","521234",""
"A1219","521347","Principale"
"A1219","521518",""
"A1219","522143",""
"A1220","23374",""
"A1220","38055",""
"A1220","100011",""
"A1220","100019",""
"A1220","100057",""
"A1220","100063",""
"A1220","100064",""
"A1220","100104",""
"A1220","100158",""
"A1220","101869","Principale"
"A1220","102717",""
"A1220","103070",""
"A1220","106963",""
"A1220","110658",""
"A1220","116214","Principale"
"A1220","119210","Principale"
"A1220","120676",""
"A1220","122570",""
"A1220","122730",""
"A1220","122739","Principale"
"A1220","122781",""
"A1220","122783",""
"A1220","122843","Principale"
"A1220","124561",""
"A1220","125971",""
"A1220","126432",""
"A1220","140912",""
"A1220","140913",""
"A1220","300264",""
"A1220","300364",""
"A1220","300408",""
"A1220","300426",""
"A1220","300460",""
"A1220","300465",""
"A1220","300497",""
"A1220","300678",""
"A1220","300783",""
"A1220","300795",""
"A1220","300800",""
"A1220","300806",""
"A1220","300821",""
"A1220","400174",""
"A1220","400415",""
"A1220","400694",""
"A1220","400761",""
"A1220","400813",""
"A1220","403103",""
"A1220","403104",""
"A1220","403962",""
"A1220","403986",""
"A1220","403987",""
"A1220","404012",""
"A1220","405390",""
"A1220","477767",""
"A1220","479033",""
"A1220","479035",""
"A1220","479039",""
"A1220","479040",""
"A1220","479042",""
"A1220","482269",""
"A1220","484266",""
"A1220","484267",""
"A1220","484268",""
"A1220","484271",""
"A1220","484272",""
"A1220","484510",""
"A1220","486074",""
"A1220","487163",""
"A1220","489495","Principale"
"A1220","489533",""
"A1220","490652",""
"A1220","490654",""
"A1220","490655",""
"A1220","490657",""
"A1220","490659",""
"A1220","490664",""
"A1220","492920","Principale"
"A1220","506244","Principale"
"A1220","512408",""
"A1220","513553",""
"A1221","38055",""
"A1221","100011",""
"A1221","100015",""
"A1221","100019",""
"A1221","100032",""
"A1221","100063",""
"A1221","100064",""
"A1221","100158",""
"A1221","101300",""
"A1221","101869",""
"A1221","103070",""
"A1221","106963",""
"A1221","110289","Principale"
"A1221","110658",""
"A1221","114886",""
"A1221","116361",""
"A1221","118788","Principale"
"A1221","118851",""
"A1221","119618",""
"A1221","119672",""
"A1221","120676",""
"A1221","121876","Principale"
"A1221","122739",""
"A1221","122781",""
"A1221","122783",""
"A1221","122843",""
"A1221","123463",""
"A1221","124498",""
"A1221","124552",""
"A1221","124976","Principale"
"A1221","126148",""
"A1221","140912",""
"A1221","140913",""
"A1221","300021",""
"A1221","300292","Principale"
"A1221","300307",""
"A1221","300408",""
"A1221","300426",""
"A1221","300465",""
"A1221","300479",""
"A1221","300483",""
"A1221","300489",""
"A1221","300778",""
"A1221","300779",""
"A1221","300783",""
"A1221","300821",""
"A1221","400096",""
"A1221","400224",""
"A1221","400415",""
"A1221","400761",""
"A1221","402102","Principale"
"A1221","402294",""
"A1221","403103",""
"A1221","403104",""
"A1221","403106",""
"A1221","403369",""
"A1221","403429",""
"A1221","403455",""
"A1221","403962",""
"A1221","477767",""
"A1221","479035",""
"A1221","480948",""
"A1221","480950",""
"A1221","480954",""
"A1221","482269",""
"A1221","483946",""
"A1221","483947","Principale"
"A1221","484266",""
"A1221","484267","Principale"
"A1221","484271",""
"A1221","484510",""
"A1221","486113",""
"A1221","486117",""
"A1221","489315",""
"A1221","489398",""
"A1221","489495","Principale"
"A1221","490503",""
"A1221","490657",""
"A1221","490663",""
"A1221","490671",""
"A1221","493120",""
"A1221","496619",""
"A1221","499411",""
"A1221","506244","Principale"
"A1301","23376",""
"A1301","38055",""
"A1301","100003",""
"A1301","100011","Principale"
"A1301","100015",""
"A1301","100019",""
"A1301","100057",""
"A1301","100104",""
"A1301","100111",""
"A1301","100114",""
"A1301","100162",""
"A1301","101869",""
"A1301","117585","Principale"
"A1301","119210",""
"A1301","120439",""
"A1301","121998",""
"A1301","122168",""
"A1301","122573","Principale"
"A1301","122730",""
"A1301","123035","Principale"
"A1301","123607",""
"A1301","124377",""
"A1301","124829",""
"A1301","126112",""
"A1301","300021",""
"A1301","300028",""
"A1301","300080","Principale"
"A1301","300081","Principale"
"A1301","300185",""
"A1301","300255","Principale"
"A1301","300314",""
"A1301","300318",""
"A1301","300408",""
"A1301","300440",""
"A1301","300444",""
"A1301","300446",""
"A1301","300451",""
"A1301","300465",""
"A1301","300483",""
"A1301","300488",""
"A1301","300490",""
"A1301","300492",""
"A1301","300783",""
"A1301","300795",""
"A1301","300806",""
"A1301","300849",""
"A1301","400415",""
"A1301","403098",""
"A1301","403103",""
"A1301","403960",""
"A1301","404005","Principale"
"A1301","404013",""
"A1301","477479",""
"A1301","483172","Principale"
"A1301","483174",""
"A1301","483774","Principale"
"A1301","484266","Principale"
"A1301","492761",""
"A1301","499801",""
"A1301","500261",""
"A1301","500262","Principale"
"A1301","500461","Principale"
"A1301","502150",""
"A1301","503389",""
"A1301","504230",""
"A1301","507277",""
"A1301","514476",""
"A1301","519378",""
"A1301","519379",""
"A1301","519380",""
"A1301","522611",""
"A1302","23374",""
"A1302","23378",""
"A1302","100011","Principale"
"A1302","100015",""
"A1302","100114",""
"A1302","100133","Principale"
"A1302","100136",""
"A1302","100140",""
"A1302","100142",""
"A1302","100143",""
"A1302","100144",""
"A1302","100149",""
"A1302","101869",""
"A1302","107341",""
"A1302","107997",""
"A1302","113245",""
"A1302","113883",""
"A1302","117585","Principale"
"A1302","119351",""
"A1302","121870","Principale"
"A1302","122008",""
"A1302","122009",""
"A1302","122067",""
"A1302","122280","Principale"
"A1302","123107",""
"A1302","123607","Principale"
"A1302","124069",""
"A1302","124976",""
"A1302","300028",""
"A1302","300130","Principale"
"A1302","300148",""
"A1302","300180",""
"A1302","300184",""
"A1302","300185","Principale"
"A1302","300250","Principale"
"A1302","300253",""
"A1302","300426",""
"A1302","300431",""
"A1302","300446",""
"A1302","300451",""
"A1302","300456","Principale"
"A1302","300460",""
"A1302","300483",""
"A1302","300490",""
"A1302","300779",""
"A1302","300783",""
"A1302","300787",""
"A1302","300802",""
"A1302","300804",""
"A1302","403103",""
"A1302","403104",""
"A1302","403960",""
"A1302","403963",""
"A1302","404013","Principale"
"A1302","405349",""
"A1302","478822",""
"A1302","482249",""
"A1302","482263","Principale"
"A1302","483774",""
"A1302","500461",""
"A1302","513904","Principale"
"A1302","514072",""
"A1302","514074",""
"A1302","519409",""
"A1302","519410",""
"A1302","519411",""
"A1302","519412",""
"A1303","100011",""
"A1303","100015",""
"A1303","100019",""
"A1303","100057",""
"A1303","100068",""
"A1303","100077",""
"A1303","100104","Principale"
"A1303","100159",""
"A1303","100160",""
"A1303","100162","Principale"
"A1303","101869",""
"A1303","103098",""
"A1303","108787","Principale"
"A1303","115321","Principale"
"A1303","117192",""
"A1303","120439",""
"A1303","121028",""
"A1303","122098","Principale"
"A1303","123035",""
"A1303","123411","Principale"
"A1303","123607","Principale"
"A1303","123658",""
"A1303","125440",""
"A1303","125772","Principale"
"A1303","125894",""
"A1303","125901",""
"A1303","300022",""
"A1303","300068",""
"A1303","300080",""
"A1303","300124","Principale"
"A1303","300321",""
"A1303","300390",""
"A1303","300465",""
"A1303","300467",""
"A1303","300489",""
"A1303","300632",""
"A1303","300636",""
"A1303","300779",""
"A1303","300783",""
"A1303","300806",""
"A1303","300821",""
"A1303","300846",""
"A1303","400704",""
"A1303","402289",""
"A1303","403093",""
"A1303","403103",""
"A1303","403104",""
"A1303","403107",""
"A1303","403354","Principale"
"A1303","403960",""
"A1303","404013",""
"A1303","404019",""
"A1303","404350","Principale"
"A1303","405285",""
"A1303","405349",""
"A1303","482809","Principale"
"A1303","484820",""
"A1303","485916",""
"A1303","485936",""
"A1303","486575",""
"A1303","490965",""
"A1303","490966",""
"A1303","490967",""
"A1303","490968",""
"A1303","490969",""
"A1303","490970",""
"A1303","494277",""
"A1303","494888",""
"A1303","495622",""
"A1303","499328",""
"A1303","500262",""
"A1303","507264",""
"A1303","508565",""
"A1303","508901",""
"A1303","511137",""
"A1303","511281",""
"A1303","511369",""
"A1303","511668",""
"A1303","514491",""
"A1304","100011",""
"A1304","100090",""
"A1304","100114",""
"A1304","102344",""
"A1304","107926",""
"A1304","115820",""
"A1304","116833",""
"A1304","118943",""
"A1304","120246",""
"A1304","121427",""
"A1304","121998",""
"A1304","122280",""
"A1304","123213",""
"A1304","123607","Principale"
"A1304","123656",""
"A1304","124094","Principale"
"A1304","124190",""
"A1304","125901",""
"A1304","126037","Principale"
"A1304","300028",""
"A1304","300081","Principale"
"A1304","300082",""
"A1304","300241",""
"A1304","300321",""
"A1304","300334",""
"A1304","300338",""
"A1304","300366",""
"A1304","300374",""
"A1304","300383",""
"A1304","300390","Principale"
"A1304","300396",""
"A1304","300444",""
"A1304","300452","Principale"
"A1304","300462",""
"A1304","300467",""
"A1304","300468",""
"A1304","300469",""
"A1304","300479",""
"A1304","300492",""
"A1304","300636",""
"A1304","300779",""
"A1304","300783",""
"A1304","300822",""
"A1304","300849",""
"A1304","399999",""
"A1304","400415",""
"A1304","400466","Principale"
"A1304","400704","Principale"
"A1304","403103",""
"A1304","403107",""
"A1304","403122",""
"A1304","403960",""
"A1304","403967",""
"A1304","403993",""
"A1304","403994",""
"A1304","403995",""
"A1304","403996",""
"A1304","403997",""
"A1304","404001","Principale"
"A1304","404007","Principale"
"A1304","404013",""
"A1304","405287",""
"A1304","405349",""
"A1304","477699",""
"A1304","490153",""
"A1304","490504",""
"A1304","492638",""
"A1304","496720",""
"A1304","498870",""
"A1304","508565",""
"A1304","508901",""
"A1304","511668",""
"A1305","23380",""
"A1305","100136",""
"A1305","100141",""
"A1305","100142",""
"A1305","100143",""
"A1305","100149",""
"A1305","100454",""
"A1305","103098","Principale"
"A1305","104585",""
"A1305","107341",""
"A1305","107997","Principale"
"A1305","113883",""
"A1305","114633",""
"A1305","122280","Principale"
"A1305","122803",""
"A1305","123107",""
"A1305","124069",""
"A1305","300180",""
"A1305","300243","Principale"
"A1305","300250",""
"A1305","300431",""
"A1305","300451",""
"A1305","300456",""
"A1305","300465",""
"A1305","300483",""
"A1305","300493",""
"A1305","300779",""
"A1305","300787",""
"A1305","300802",""
"A1305","300806",""
"A1305","400323",""
"A1305","400567",""
"A1305","403100",""
"A1305","403104",""
"A1305","403963",""
"A1305","404221",""
"A1305","404783",""
"A1305","405348",""
"A1305","482568",""
"A1305","482824","Principale"
"A1305","482900",""
"A1305","483098",""
"A1305","483616","Principale"
"A1305","484620",""
"A1305","485707","Principale"
"A1305","489907",""
"A1305","490080",""
"A1305","490713",""
"A1305","497240",""
"A1305","501317","Principale"
"A1305","501656",""
"A1305","501661","Principale"
"A1305","503275",""
"A1305","504921",""
"A1305","505435",""
"A1305","506971","Principale"
"A1305","511059","Principale"
"A1305","514044",""
"A1306","100015",""
"A1306","100019",""
