"code_theme","libelle_theme","code_ogr_rome","code_rome","libelle_rome"
"006","Métiers de la mer, du nautisme et de la construction navale","522317","K1739","Opérateur / Opératrice en navigation maritime sur navire militaire"
"006","Métiers de la mer, du nautisme et de la construction navale","522229","K1741","Maître de pont sur navire militaire"
"006","Métiers de la mer, du nautisme et de la construction navale","519212","K2412","Chercheur / Chercheuse du monde aquatique"
"006","Métiers de la mer, du nautisme et de la construction navale","519206","K2417","Chercheur / Chercheuse du monde marin"
"006","Métiers de la mer, du nautisme et de la construction navale","446","L1401","Sportif professionnel / Sportive professionnelle"
"006","Métiers de la mer, du nautisme et de la construction navale","488306","L1402","Arbitre professionnel / Professionnelle de discipline sportive"
"006","Métiers de la mer, du nautisme et de la construction navale","515456","M1895","Géomaticien / Géomaticienne"
"006","Métiers de la mer, du nautisme et de la construction navale","517","N3101","Officier / Officière de port"
"006","Métiers de la mer, du nautisme et de la construction navale","519","N3103","Matelot de la navigation fluviale"
"006","Métiers de la mer, du nautisme et de la construction navale","509922","N3104","Conducteur / Conductrice de navigation fluviale"
"006","Métiers de la mer, du nautisme et de la construction navale","509510","N3105","Pilote hauturier / Pilote hauturière"
"006","Métiers de la mer, du nautisme et de la construction navale","509805","N3106","Officier / Officière de la marine marchande"
"006","Métiers de la mer, du nautisme et de la construction navale","510026","N3107","Pilote fluvial / Pilote fluviale"
"006","Métiers de la mer, du nautisme et de la construction navale","519637","N3108","Skipper professionnel / Skipper professionnelle"
"006","Métiers de la mer, du nautisme et de la construction navale","512367","N3109","Matelot pont de la marine marchande"
"006","Métiers de la mer, du nautisme et de la construction navale","515395","N3110","Capitaine d'armement"
"006","Métiers de la mer, du nautisme et de la construction navale","515402","N3111","Officier électronicien / Officière électronicienne"
"006","Métiers de la mer, du nautisme et de la construction navale","515403","N3112","Commissaire de bord"
"006","Métiers de la mer, du nautisme et de la construction navale","515428","N3113","Steward yachting polyvalent / Steward yachting polyvalente"
"006","Métiers de la mer, du nautisme et de la construction navale","515432","N3114","Lamaneur / Lamaneuse"
"006","Métiers de la mer, du nautisme et de la construction navale","515436","N3115","Capitaine de yacht"
"006","Métiers de la mer, du nautisme et de la construction navale","515442","N3116","Agent / Agente de service général maritime"
"006","Métiers de la mer, du nautisme et de la construction navale","515443","N3117","Marin de la plaisance professionnelle"
"006","Métiers de la mer, du nautisme et de la construction navale","515461","N3118","Bosco de la navigation maritime"
"006","Métiers de la mer, du nautisme et de la construction navale","520","N3201","Responsable d'exploitation transport maritime"
"006","Métiers de la mer, du nautisme et de la construction navale","521","N3202","Responsable d'exploitation transport fluvial"
"006","Métiers de la mer, du nautisme et de la construction navale","522","N3203","Ouvrier / Ouvrière de manutention portuaire"
"006","Métiers de la mer, du nautisme et de la construction navale","510185","N3205","Assistant / Assistante d'exploitation du transport fluvial"
"006","Métiers de la mer, du nautisme et de la construction navale","515386","N3206","Assistant / Assistante d'exploitation de terminal portuaire"
"006","Métiers de la mer, du nautisme et de la construction navale","515394","N3207","Agent / Agente de port de plaisance"
"006","Métiers de la mer, du nautisme et de la construction navale","515424","N3209","Responsable de structure de manutention portuaire"
"006","Métiers de la mer, du nautisme et de la construction navale","515425","N3210","Assistant / Assistante d'exploitation transport maritime"
"006","Métiers de la mer, du nautisme et de la construction navale","515449","N3211","Directeur de port / Directrice de port"
"007","Métiers de l'aéronautique","210","H1101","Ingénieur / Ingénieure support technique"
"007","Métiers de l'aéronautique","488627","H1106","Responsable support technique clients"
"007","Métiers de l'aéronautique","489015","H1107","Directeur / Directrice assistance technique"
"007","Métiers de l'aéronautique","489029","H1108","Technicien / Technicienne support client en industrie"
"007","Métiers de l'aéronautique","217","H1206","Ingénieur / Ingénieure R&D en industrie"
"007","Métiers de l'aéronautique","488271","H1212","Ingénieur / Ingénieure brevet en industrie"
"007","Métiers de l'aéronautique","488308","H1216","Responsable des études épidémiologiques"
"007","Métiers de l'aéronautique","515435","H1246","Technicien / Technicienne en bureau d'études aéronautiques"
"007","Métiers de l'aéronautique","226","H1402","Ingénieur / Ingénieure méthodes et process"
"007","Métiers de l'aéronautique","227","H1403","Gestionnaire de flux de production"
"007","Métiers de l'aéronautique","228","H1404","Technicien / Technicienne méthodes"
"007","Métiers de l'aéronautique","488297","H1405","Responsable supply chain en industrie"
"007","Métiers de l'aéronautique","488331","H1406","Ingénieur / Ingénieure supply chain en industrie"
"007","Métiers de l'aéronautique","488278","H1508","Assureur / Assureuse qualité industrie"
"007","Métiers de l'aéronautique","488284","H1509","Responsable des affaires règlementaires en industrie pharmaceutique"
"007","Métiers de l'aéronautique","488309","H1511","Chargé / Chargée de validation-qualification en industrie pharmaceutique"
"007","Métiers de l'aéronautique","488312","H1512","Directeur / Directrice de zone en industrie pharmaceutique"
"007","Métiers de l'aéronautique","488336","H1515","Auditeur / Auditrice qualité en industrie"
"007","Métiers de l'aéronautique","488341","H1516","Expert / Experte métrologue"
"007","Métiers de l'aéronautique","488344","H1518","Consultant / Consultante qualité"
"007","Métiers de l'aéronautique","488352","H1519","Responsable éthique-déontologie-conformité en industrie pharmaceutique"
"007","Métiers de l'aéronautique","488353","H1520","Ingénieur qualité / Ingénieure qualité"
"007","Métiers de l'aéronautique","488565","H1521","Technicien / Technicienne de validation-qualification"
"007","Métiers de l'aéronautique","488632","H1522","Technicien / Technicienne en contrôles et essais non destructifs (CND END)"
"007","Métiers de l'aéronautique","263","H2502","Ingénieur / Ingénieure de production"
"007","Métiers de l'aéronautique","515390","H2511","Responsable d'atelier de blanchisserie industrielle"
"007","Métiers de l'aéronautique","268","H2602","Câbleur / Câbleuse d'armoires"
"007","Métiers de l'aéronautique","278","H2901","Ajusteur-monteur / Ajusteuse-monteuse"
"007","Métiers de l'aéronautique","279","H2902","Chaudronnier / Chaudronnière"
"007","Métiers de l'aéronautique","280","H2903","Usineur / Usineuse"
"007","Métiers de l'aéronautique","282","H2905","Cisailleur / Cisailleuse en métallurgie"
"007","Métiers de l'aéronautique","284","H2907","Fondeur / Fondeuse en métallurgie"
"007","Métiers de l'aéronautique","515446","H2919","Charpentier / Charpentière métallique en construction navale"
"007","Métiers de l'aéronautique","296","H3203","Mouleur-stratifieur / Mouleuse-stratifieuse"
"007","Métiers de l'aéronautique","301","H3402","Opérateur / Opératrice de traitement de surface"
"007","Métiers de l'aéronautique","303","H3404","Peintre industriel / Peintre industrielle"
"007","Métiers de l'aéronautique","305","I1102","Ingénieur / Ingénieure de maintenance industrielle"
"007","Métiers de l'aéronautique","313","I1304","Technicien / Technicienne de maintenance industrielle"
"007","Métiers de l'aéronautique","510142","I1334","Electronicien / Electronicienne de maintenance aéronautique"
"007","Métiers de l'aéronautique","326","I1602","Mécanicien / Mécanicienne avion"
"007","Métiers de l'aéronautique","515414","I1635","Mécanicien / Mécanicienne structure avion"
"007","Métiers de l'aéronautique","515422","I1636","Mécanicien / Mécanicienne cabine"
"007","Métiers de l'aéronautique","522279","K1740","Expert / Experte en opérations spatiales militaires"
"007","Métiers de l'aéronautique","430","K2503","Agent / Agente de prévention et de sécurité"
"007","Métiers de l'aéronautique","488730","K2506","Convoyeur / Convoyeuse de fonds"
"007","Métiers de l'aéronautique","510292","K2510","Agent / Agente cynophile de sécurité"
"007","Métiers de l'aéronautique","515410","K2512","Agent / Agente de sûreté portuaire"
"007","Métiers de l'aéronautique","515389","K2514","Responsable de sûreté et de sécurité portuaire"
"007","Métiers de l'aéronautique","488641","M1818","Ingénieur / Ingénieure d'étude informatique"
"007","Métiers de l'aéronautique","488754","M1827","Ingénieur / Ingénieure DevOps"
"007","Métiers de l'aéronautique","488894","M1836","Ingénieur concepteur / Ingénieure conceptrice informatique"
"007","Métiers de l'aéronautique","489017","M1844","Responsable des études et applications informatiques"
"007","Métiers de l'aéronautique","510","N2101","Personnel Navigant Commercial (PNC)"
"007","Métiers de l'aéronautique","511","N2102","Pilote de ligne"
"007","Métiers de l'aéronautique","515463","N2103","Pilote instructeur / Pilote instructrice aéronautique"
"007","Métiers de l'aéronautique","515448","N2104","Instructeur / Instructrice Personnel Navigant Commercial (PNC)"
"007","Métiers de l'aéronautique","512","N2201","Agent / Agente d'Escale Commerciale aéroportuaire (AEC)"
"007","Métiers de l'aéronautique","513","N2202","Contrôleur aérien / Contrôleuse aérienne"
"007","Métiers de l'aéronautique","514","N2203","Agent / Agente d'opérations sur piste"
"007","Métiers de l'aéronautique","516","N2205","Chef / Cheffe d'escale"
"007","Métiers de l'aéronautique","489039","N2206","Pilote de drone"
"007","Métiers de l'aéronautique","510602","N2208","Contrôleur / Contrôleuse de la circulation et de la défense aérienne"
"007","Métiers de l'aéronautique","515405","N2209","Superviseur / Superviseuse piste"
"007","Métiers de l'aéronautique","509657","N2210","Superviseur / Superviseuse d'exploitation aéroportuaire"
