"code_rome","code_compo_bloc","code_rubrique","code_ogr"
"L1521","6","","23376"
"L1521","6","","23381"
"L1521","6","","38055"
"L1521","6","","300794"
"L1521","6","","300805"
"L1521","6","","300816"
"L1521","6","","300817"
"L1521","6","","300878"
"L1521","6","","403019"
"L1521","6","","403092"
"L1521","6","","403095"
"L1521","6","","403097"
"L1521","6","","403103"
"L1521","6","","403107"
"L1521","6","","489413"
"L1521","6","","512383"
"L1522","1","","510046"
"L1522","2","","20057"
"L1522","2","","510101"
"L1522","2","","513900"
"L1522","5","1","109233"
"L1522","5","1","115433"
"L1522","5","1","118299"
"L1522","5","1","124207"
"L1522","5","1","125014"
"L1522","5","1","125084"
"L1522","5","1","125275"
"L1522","5","1","125687"
"L1522","5","1","300080"
"L1522","5","1","300124"
"L1522","5","1","300135"
"L1522","5","1","300216"
"L1522","5","1","403306"
"L1522","5","1","405489"
"L1522","5","1","482906"
"L1522","5","1","486706"
"L1522","5","1","502273"
"L1522","5","1","503675"
"L1522","5","1","504887"
"L1522","5","1","505444"
"L1522","5","1","505447"
"L1522","5","1","505448"
"L1522","5","1","505449"
"L1522","5","1","505450"
"L1522","5","1","505451"
"L1522","5","1","505453"
"L1522","5","1","505454"
"L1522","5","1","505455"
"L1522","5","1","505456"
"L1522","5","1","505458"
"L1522","5","1","505459"
"L1522","5","1","505460"
"L1522","5","1","505461"
"L1522","5","1","506633"
"L1522","5","1","511969"
"L1522","5","1","513913"
"L1522","5","1","513916"
"L1522","5","1","513918"
"L1522","5","2","300465"
"L1522","5","2","300490"
"L1522","5","2","300497"
"L1522","5","3","103130"
"L1522","5","3","103378"
"L1522","5","3","109243"
"L1522","5","3","109244"
"L1522","5","3","109247"
"L1522","5","3","118238"
"L1522","5","3","119672"
"L1522","5","3","126489"
"L1522","5","3","403156"
"L1522","5","3","479499"
"L1522","5","3","479577"
"L1522","5","3","492455"
"L1522","5","3","492619"
"L1522","5","3","492944"
"L1522","5","3","493003"
"L1522","5","3","493612"
"L1522","5","3","493641"
"L1522","5","3","494344"
"L1522","5","3","496216"
"L1522","5","3","498252"
"L1522","5","3","498346"
"L1522","5","3","499299"
"L1522","5","3","512448"
"L1522","5","3","513920"
"L1522","5","3","514061"
"L1522","5","3","514609"
"L1522","6","","38055"
"L1522","6","","300779"
"L1522","6","","300794"
"L1522","6","","300805"
"L1522","6","","300878"
"L1522","6","","403095"
"L1522","6","","403097"
"L1522","6","","403101"
"L1522","6","","403103"
"L1522","6","","489413"
"L1522","6","","489576"
"L1522","6","","512375"
"L1522","6","","512383"
"L1523","1","","510144"
"L1523","2","","11151"
"L1523","2","","11152"
"L1523","2","","18257"
"L1523","5","1","109233"
"L1523","5","1","115433"
"L1523","5","1","121866"
"L1523","5","1","124207"
"L1523","5","1","124210"
"L1523","5","1","125014"
"L1523","5","1","125275"
"L1523","5","1","125687"
"L1523","5","1","300095"
"L1523","5","1","300307"
"L1523","5","1","403306"
"L1523","5","1","483814"
"L1523","5","1","489402"
"L1523","5","1","505448"
"L1523","5","1","505461"
"L1523","5","1","505462"
"L1523","5","1","506049"
"L1523","5","1","506050"
"L1523","5","1","506051"
"L1523","5","1","506052"
"L1523","5","1","506053"
"L1523","5","1","506054"
"L1523","5","1","506056"
"L1523","5","1","509017"
"L1523","5","1","509018"
"L1523","5","1","509019"
"L1523","5","1","511969"
"L1523","5","1","511972"
"L1523","5","1","512113"
"L1523","5","2","300460"
"L1523","5","2","300465"
"L1523","5","2","300490"
"L1523","5","2","300497"
"L1523","5","3","103130"
"L1523","5","3","103378"
"L1523","5","3","109243"
"L1523","5","3","109244"
"L1523","5","3","109247"
"L1523","5","3","479499"
"L1523","5","3","492455"
"L1523","5","3","492623"
"L1523","5","3","492848"
"L1523","5","3","493003"
"L1523","5","3","494344"
"L1523","5","3","494984"
"L1523","5","3","495109"
"L1523","5","3","496216"
"L1523","5","3","496499"
"L1523","5","3","497295"
"L1523","5","3","498346"
"L1523","5","3","498839"
"L1523","5","3","499299"
"L1523","5","3","515344"
"L1523","5","3","515345"
"L1523","6","","23376"
"L1523","6","","38055"
"L1523","6","","300779"
"L1523","6","","300783"
"L1523","6","","300794"
"L1523","6","","300803"
"L1523","6","","300849"
"L1523","6","","300878"
"L1523","6","","400040"
"L1523","6","","403097"
"L1523","6","","403098"
"L1523","6","","403101"
"L1523","6","","403106"
"L1523","6","","405285"
"L1523","6","","490503"
"L1524","1","","509676"
"L1524","2","","12383"
"L1524","2","","509737"
"L1524","5","1","103087"
"L1524","5","1","117243"
"L1524","5","1","120206"
"L1524","5","1","124207"
"L1524","5","1","124220"
"L1524","5","1","125014"
"L1524","5","1","125275"
"L1524","5","1","125536"
"L1524","5","1","125826"
"L1524","5","1","300149"
"L1524","5","1","300323"
"L1524","5","1","300435"
"L1524","5","1","400851"
"L1524","5","1","402289"
"L1524","5","1","403786"
"L1524","5","1","482915"
"L1524","5","1","486350"
"L1524","5","1","486693"
"L1524","5","1","486698"
"L1524","5","1","486699"
"L1524","5","1","486701"
"L1524","5","1","486704"
"L1524","5","1","490106"
"L1524","5","1","502120"
"L1524","5","1","502352"
"L1524","5","1","502353"
"L1524","5","1","502354"
"L1524","5","1","502355"
"L1524","5","1","502356"
"L1524","5","1","502357"
"L1524","5","1","502359"
"L1524","5","1","502360"
"L1524","5","1","502361"
"L1524","5","1","502364"
"L1524","5","1","503783"
"L1524","5","1","506145"
"L1524","5","1","506632"
"L1524","5","1","506634"
"L1524","5","1","508351"
"L1524","5","1","512825"
"L1524","5","1","513970"
"L1524","5","2","300465"
"L1524","5","2","300467"
"L1524","5","2","300490"
"L1524","5","2","300497"
"L1524","5","3","100542"
"L1524","5","3","100610"
"L1524","5","3","102646"
"L1524","5","3","103130"
"L1524","5","3","106046"
"L1524","5","3","116657"
"L1524","5","3","118238"
"L1524","5","3","118331"
"L1524","5","3","119191"
"L1524","5","3","119672"
"L1524","5","3","121249"
"L1524","5","3","124163"
"L1524","5","3","124490"
"L1524","5","3","126433"
"L1524","5","3","476878"
"L1524","5","3","489650"
"L1524","5","3","492860"
"L1524","5","3","493523"
"L1524","5","3","493654"
"L1524","5","3","495987"
"L1524","5","3","497441"
"L1524","5","3","498767"
"L1524","6","","23376"
"L1524","6","","38055"
"L1524","6","","300779"
"L1524","6","","300783"
"L1524","6","","300794"
"L1524","6","","300805"
"L1524","6","","300878"
"L1524","6","","403092"
"L1524","6","","403097"
"L1524","6","","403103"
"L1524","6","","403104"
"L1524","6","","403106"
"L1524","6","","403107"
"L1524","6","","489413"
"L1525","1","","510149"
"L1525","2","","12572"
"L1525","5","1","121344"
"L1525","5","1","124811"
"L1525","5","1","300021"
"L1525","5","1","300124"
"L1525","5","1","300183"
"L1525","5","1","300264"
"L1525","5","1","300435"
"L1525","5","1","300436"
"L1525","5","1","300441"
"L1525","5","1","300459"
"L1525","5","1","300469"
"L1525","5","1","300502"
"L1525","5","1","300636"
"L1525","5","1","400252"
"L1525","5","1","402196"
"L1525","5","1","404243"
"L1525","5","1","484116"
"L1525","5","1","485420"
"L1525","5","1","485826"
"L1525","5","1","486291"
"L1525","5","1","486701"
"L1525","5","1","489488"
"L1525","5","1","490122"
"L1525","5","1","502187"
"L1525","5","1","503780"
"L1525","5","1","503781"
"L1525","5","1","503783"
"L1525","5","1","503784"
"L1525","5","1","503785"
"L1525","5","1","506137"
"L1525","5","1","506138"
"L1525","5","1","506140"
"L1525","5","1","506142"
"L1525","5","1","506143"
"L1525","5","1","506144"
"L1525","5","1","506145"
"L1525","5","1","506146"
"L1525","5","1","506148"
"L1525","5","1","506149"
"L1525","5","1","506152"
"L1525","5","1","506154"
"L1525","5","1","506633"
"L1525","5","2","300483"
"L1525","5","2","300489"
"L1525","5","2","300490"
"L1525","5","3","100016"
"L1525","5","3","101506"
"L1525","5","3","101829"
"L1525","5","3","104514"
"L1525","5","3","105942"
"L1525","5","3","109287"
"L1525","5","3","109289"
"L1525","5","3","109290"
"L1525","5","3","109291"
"L1525","5","3","109292"
"L1525","5","3","109295"
"L1525","5","3","109296"
"L1525","5","3","109297"
"L1525","5","3","116753"
"L1525","5","3","118331"
"L1525","5","3","121249"
"L1525","5","3","478585"
"L1525","5","3","480222"
"L1525","5","3","494051"
"L1525","5","3","494422"
"L1525","5","3","495854"
"L1525","5","3","496551"
"L1525","5","3","497292"
"L1525","5","3","499430"
"L1525","5","3","515144"
"L1525","6","","23376"
"L1525","6","","38055"
"L1525","6","","300779"
"L1525","6","","300782"
"L1525","6","","300794"
"L1525","6","","300795"
"L1525","6","","300805"
"L1525","6","","300878"
"L1525","6","","403020"
"L1525","6","","403092"
"L1525","6","","403095"
"L1525","6","","403097"
"L1525","6","","403103"
"L1525","6","","489413"
"L1526","1","","510175"
"L1526","2","","18407"
"L1526","2","","510232"
"L1526","5","1","109333"
"L1526","5","1","124207"
"L1526","5","1","124208"
"L1526","5","1","124209"
"L1526","5","1","125238"
"L1526","5","1","125275"
"L1526","5","1","125432"
"L1526","5","1","300440"
"L1526","5","1","300446"
"L1526","5","1","300464"
"L1526","5","1","300469"
"L1526","5","1","400152"
"L1526","5","1","400181"
"L1526","5","1","402196"
"L1526","5","1","482579"
"L1526","5","1","482977"
"L1526","5","1","483320"
"L1526","5","1","484171"
"L1526","5","1","485043"
"L1526","5","1","486005"
"L1526","5","1","486337"
"L1526","5","1","486698"
"L1526","5","1","486771"
"L1526","5","1","501898"
"L1526","5","1","501913"
"L1526","5","1","503300"
"L1526","5","1","503785"
"L1526","5","1","506050"
"L1526","5","1","506562"
"L1526","5","1","506566"
"L1526","5","1","506567"
"L1526","5","1","506568"
"L1526","5","1","506570"
"L1526","5","1","507415"
"L1526","5","1","507679"
"L1526","5","1","511115"
"L1526","5","1","511438"
"L1526","5","1","512825"
"L1526","5","1","513960"
"L1526","5","1","513961"
"L1526","5","2","300460"
"L1526","5","2","300479"
"L1526","5","2","300483"
"L1526","5","2","300490"
"L1526","5","3","100542"
"L1526","5","3","101449"
"L1526","5","3","103130"
"L1526","5","3","110640"
"L1526","5","3","116657"
"L1526","5","3","118238"
"L1526","5","3","118331"
"L1526","5","3","119672"
"L1526","5","3","125448"
"L1526","5","3","476878"
"L1526","5","3","477041"
"L1526","5","3","481210"
"L1526","5","3","481217"
"L1526","5","3","489650"
"L1526","5","3","493815"
"L1526","5","3","494444"
"L1526","5","3","495208"
"L1526","5","3","497710"
"L1526","6","","23376"
"L1526","6","","300779"
"L1526","6","","300783"
"L1526","6","","300803"
"L1526","6","","300805"
"L1526","6","","300878"
"L1526","6","","403092"
"L1526","6","","403095"
"L1526","6","","403097"
"L1526","6","","403103"
"L1526","6","","489413"
"L1527","1","","510180"
"L1527","2","","12016"
"L1527","2","","510234"
"L1527","5","1","101286"
"L1527","5","1","109233"
"L1527","5","1","116932"
"L1527","5","1","118052"
"L1527","5","1","120051"
"L1527","5","1","120517"
"L1527","5","1","121931"
"L1527","5","1","122234"
"L1527","5","1","123404"
"L1527","5","1","124207"
"L1527","5","1","125014"
"L1527","5","1","125084"
"L1527","5","1","125275"
"L1527","5","1","125826"
"L1527","5","1","125971"
"L1527","5","1","300124"
"L1527","5","1","300146"
"L1527","5","1","300174"
"L1527","5","1","300260"
"L1527","5","1","300435"
"L1527","5","1","300436"
"L1527","5","1","300446"
"L1527","5","1","400252"
"L1527","5","1","400705"
"L1527","5","1","402319"
"L1527","5","1","483814"
"L1527","5","1","485576"
"L1527","5","1","486418"
"L1527","5","1","489488"
"L1527","5","1","499802"
"L1527","5","1","502120"
"L1527","5","1","504266"
"L1527","5","1","506627"
"L1527","5","1","506628"
"L1527","5","1","506629"
"L1527","5","1","506631"
"L1527","5","1","506632"
"L1527","5","1","506633"
"L1527","5","1","506634"
"L1527","5","1","512959"
"L1527","5","2","300461"
"L1527","5","2","300465"
"L1527","5","2","300490"
"L1527","5","2","300497"
"L1527","5","3","100038"
"L1527","5","3","100286"
"L1527","5","3","100542"
"L1527","5","3","100596"
"L1527","5","3","100610"
"L1527","5","3","101174"
"L1527","5","3","102646"
"L1527","5","3","103070"
"L1527","5","3","103611"
"L1527","5","3","118331"
"L1527","5","3","119187"
"L1527","5","3","119191"
"L1527","5","3","121249"
"L1527","5","3","121707"
"L1527","5","3","124490"
"L1527","5","3","403122"
"L1527","5","3","477831"
"L1527","5","3","481129"
"L1527","5","3","481296"
"L1527","5","3","492860"
"L1527","5","3","492996"
"L1527","5","3","495987"
"L1527","5","3","496300"
"L1527","5","3","497893"
"L1527","5","3","498087"
"L1527","5","3","498304"
"L1527","5","3","498453"
"L1527","5","3","515007"
"L1527","6","","23376"
"L1527","6","","38055"
"L1527","6","","300779"
"L1527","6","","300794"
"L1527","6","","300806"
"L1527","6","","300824"
"L1527","6","","300878"
"L1527","6","","403092"
"L1527","6","","403095"
"L1527","6","","403097"
"L1527","6","","403103"
"L1527","6","","403104"
"L1527","6","","489413"
"L1528","1","","515392"
"L1528","2","","16235"
"L1528","2","","16245"
"L1528","2","","16247"
"L1528","2","","517833"
"L1528","5","1","124811"
"L1528","5","1","125844"
"L1528","5","1","300021"
"L1528","5","1","300095"
"L1528","5","1","300124"
"L1528","5","1","300440"
"L1528","5","1","402275"
"L1528","5","1","482906"
"L1528","5","1","486005"
"L1528","5","1","499696"
"L1528","5","1","500199"
"L1528","5","1","502356"
"L1528","5","1","503780"
"L1528","5","1","503781"
"L1528","5","1","503782"
"L1528","5","1","503783"
"L1528","5","1","503784"
"L1528","5","1","503785"
"L1528","5","1","507671"
"L1528","5","1","516608"
"L1528","5","1","516609"
"L1528","5","1","516610"
"L1528","5","1","516611"
"L1528","5","1","516612"
"L1528","5","1","516613"
"L1528","5","1","516614"
"L1528","5","1","516615"
"L1528","5","1","516616"
"L1528","5","1","516617"
"L1528","5","1","516618"
"L1528","5","1","516619"
"L1528","5","1","516620"
"L1528","5","1","516621"
"L1528","5","1","516622"
"L1528","5","2","300460"
"L1528","5","2","300465"
"L1528","5","2","300483"
"L1528","5","2","300490"
"L1528","5","3","101506"
"L1528","5","3","101829"
"L1528","5","3","102702"
"L1528","5","3","104936"
"L1528","5","3","109287"
"L1528","5","3","109289"
"L1528","5","3","109290"
"L1528","5","3","109291"
"L1528","5","3","109292"
"L1528","5","3","109295"
"L1528","5","3","109297"
"L1528","5","3","116753"
"L1528","5","3","117894"
"L1528","5","3","118331"
"L1528","5","3","119672"
"L1528","5","3","121249"
"L1528","5","3","124053"
"L1528","5","3","478585"
"L1528","5","3","479578"
"L1528","5","3","481544"
"L1528","5","3","492361"
"L1528","5","3","492571"
"L1528","5","3","492996"
"L1528","5","3","493450"
"L1528","5","3","495987"
"L1528","5","3","496217"
"L1528","5","3","497805"
"L1528","5","3","497868"
"L1528","5","3","498087"
"L1528","5","3","498304"
"L1528","5","3","498453"
"L1528","5","3","498690"
"L1528","5","3","498760"
"L1528","5","3","498806"
"L1528","5","3","499046"
"L1528","5","3","499160"
"L1528","5","3","515612"
"L1528","5","3","515613"
"L1528","5","3","515614"
"L1528","5","3","515615"
"L1528","5","3","515616"
"L1528","5","3","515617"
"L1528","5","3","515618"
"L1528","5","3","515619"
"L1528","5","3","515620"
"L1528","6","","23376"
"L1528","6","","300779"
"L1528","6","","300805"
"L1528","6","","300806"
"L1528","6","","512375"
"L1528","6","","512383"
"M1101","1","","456"
"M1101","2","","10241"
"M1101","2","","10242"
"M1101","2","","10243"
"M1101","2","","10244"
"M1101","2","","10253"
"M1101","2","","10254"
"M1101","2","","10255"
"M1101","2","","10256"
"M1101","2","","10258"
"M1101","2","","38196"
"M1101","2","","39003"
"M1101","2","","488354"
"M1101","2","","488355"
"M1101","2","","488356"
"M1101","2","","488357"
"M1101","2","","488358"
"M1101","2","","488359"
"M1101","2","","488401"
"M1101","2","","518378"
"M1101","5","1","125954"
"M1101","5","1","125971"
"M1101","5","1","126422"
"M1101","5","1","300188"
"M1101","5","1","300253"
"M1101","5","1","300348"
"M1101","5","1","300350"
"M1101","5","1","300370"
"M1101","5","1","300426"
"M1101","5","1","400353"
"M1101","5","1","400647"
"M1101","5","1","404329"
"M1101","5","1","482927"
"M1101","5","1","482929"
"M1101","5","1","486087"
"M1101","5","1","500618"
"M1101","5","2","300460"
"M1101","5","2","300473"
"M1101","5","2","300483"
"M1101","5","2","300490"
"M1101","5","3","100129"
"M1101","5","3","100381"
"M1101","5","3","101359"
"M1101","5","3","102224"
"M1101","5","3","104084"
"M1101","5","3","124447"
"M1101","5","3","126089"
"M1101","5","3","476779"
"M1101","5","3","476963"
"M1101","5","3","477555"
"M1101","5","3","477557"
"M1101","5","3","477559"
"M1101","5","3","477560"
"M1101","5","3","489652"
"M1101","5","3","490786"
"M1101","5","3","490787"
"M1101","5","3","490790"
"M1101","5","3","490818"
"M1101","5","3","491407"
"M1101","5","3","491408"
"M1101","5","3","491409"
"M1101","5","3","491410"
"M1101","5","3","491411"
"M1101","5","3","491412"
"M1101","5","3","491413"
"M1101","5","3","491414"
"M1101","5","3","491415"
"M1101","5","3","491416"
"M1101","5","3","491417"
"M1101","5","3","512656"
"M1101","6","","300799"
"M1101","6","","300816"
"M1101","6","","300819"
"M1101","6","","300821"
"M1101","6","","403095"
"M1101","6","","403102"
"M1101","6","","403103"
"M1101","6","","403104"
"M1101","6","","403107"
"M1101","6","","405348"
"M1101","6","","512382"
"M1101","6","","522308"
"M1102","1","","457"
"M1102","2","","12121"
"M1102","2","","12340"
"M1102","2","","13712"
"M1102","2","","14358"
"M1102","2","","14359"
"M1102","2","","14360"
"M1102","2","","15573"
"M1102","2","","18564"
"M1102","2","","18565"
"M1102","2","","18566"
"M1102","2","","18918"
"M1102","2","","18920"
"M1102","2","","38197"
"M1102","2","","140903"
"M1102","2","","488398"
"M1102","2","","488399"
"M1102","2","","488400"
"M1102","5","1","117333"
"M1102","5","1","121672"
"M1102","5","1","125971"
"M1102","5","1","126049"
"M1102","5","1","300110"
"M1102","5","1","300119"
"M1102","5","1","300188"
"M1102","5","1","300314"
"M1102","5","1","300315"
"M1102","5","1","300316"
"M1102","5","1","300317"
"M1102","5","1","300323"
"M1102","5","1","300411"
"M1102","5","1","300415"
"M1102","5","1","300426"
"M1102","5","1","404865"
"M1102","5","1","482653"
"M1102","5","1","482654"
"M1102","5","1","482655"
"M1102","5","1","482658"
"M1102","5","1","482659"
"M1102","5","1","482662"
"M1102","5","1","486087"
"M1102","5","1","490120"
"M1102","5","1","490161"
"M1102","5","1","490259"
"M1102","5","1","505591"
"M1102","5","1","506075"
"M1102","5","1","506397"
"M1102","5","1","508267"
"M1102","5","1","513457"
"M1102","5","1","519906"
"M1102","5","2","300465"
"M1102","5","2","300467"
"M1102","5","2","300483"
"M1102","5","3","101359"
"M1102","5","3","102224"
"M1102","5","3","104084"
"M1102","5","3","121470"
"M1102","5","3","121706"
"M1102","5","3","122420"
"M1102","5","3","122632"
"M1102","5","3","123489"
"M1102","5","3","124447"
"M1102","5","3","124683"
"M1102","5","3","476957"
"M1102","5","3","477312"
"M1102","5","3","477313"
"M1102","5","3","477314"
"M1102","5","3","477316"
"M1102","5","3","477319"
"M1102","5","3","477880"
"M1102","5","3","491407"
"M1102","5","3","491409"
"M1102","5","3","491410"
"M1102","5","3","491411"
"M1102","5","3","491412"
"M1102","5","3","491414"
"M1102","5","3","491418"
"M1102","5","3","491420"
"M1102","5","3","491421"
"M1102","5","3","491423"
"M1102","5","3","491424"
"M1102","5","3","512656"
"M1102","6","","300779"
"M1102","6","","300799"
"M1102","6","","300816"
"M1102","6","","300817"
"M1102","6","","403103"
"M1102","6","","405348"
"M1102","6","","512382"
"M1102","6","","522308"
"M1201","1","","458"
"M1201","2","","10940"
"M1201","2","","10949"
"M1201","2","","11761"
"M1201","2","","13486"
"M1201","2","","15803"
"M1201","2","","38051"
"M1201","5","1","109354"
"M1201","5","1","113517"
"M1201","5","1","115468"
"M1201","5","1","117016"
"M1201","5","1","118735"
"M1201","5","1","119862"
"M1201","5","1","121290"
"M1201","5","1","122742"
"M1201","5","1","122815"
"M1201","5","1","123038"
"M1201","5","1","123044"
"M1201","5","1","124136"
"M1201","5","1","124418"
"M1201","5","1","124773"
"M1201","5","1","300067"
"M1201","5","1","300322"
"M1201","5","1","300333"
"M1201","5","1","300334"
"M1201","5","1","300381"
"M1201","5","1","300382"
"M1201","5","1","300383"
"M1201","5","1","300452"
"M1201","5","1","300456"
"M1201","5","1","400411"
"M1201","5","1","485445"
"M1201","5","1","486947"
"M1201","5","1","504654"
"M1201","5","1","504655"
"M1201","5","2","300473"
"M1201","5","2","300483"
"M1201","5","2","300490"
"M1201","5","3","101351"
"M1201","5","3","101360"
"M1201","5","3","101398"
"M1201","5","3","101516"
"M1201","5","3","101534"
"M1201","5","3","101609"
"M1201","5","3","108302"
"M1201","5","3","109365"
"M1201","5","3","121066"
"M1201","5","3","121072"
"M1201","5","3","121076"
"M1201","5","3","121704"
"M1201","5","3","477314"
"M1201","5","3","481806"
"M1201","5","3","495700"
"M1201","5","3","497559"
"M1201","5","3","499420"
"M1201","5","3","515072"
"M1201","6","","300806"
"M1201","6","","403103"
"M1201","6","","405348"
"M1202","1","","459"
"M1202","2","","11407"
"M1202","2","","11408"
"M1202","2","","11413"
"M1202","2","","13543"
"M1202","2","","14946"
"M1202","2","","19257"
"M1202","5","1","116954"
"M1202","5","1","116994"
"M1202","5","1","117015"
"M1202","5","1","117024"
"M1202","5","1","122502"
"M1202","5","1","123044"
"M1202","5","1","123909"
"M1202","5","1","124171"
"M1202","5","1","300016"
"M1202","5","1","300067"
"M1202","5","1","300149"
"M1202","5","1","300253"
"M1202","5","1","300256"
"M1202","5","1","300319"
"M1202","5","1","300322"
"M1202","5","1","300333"
"M1202","5","1","300334"
"M1202","5","1","300449"
"M1202","5","1","300469"
"M1202","5","1","400367"
"M1202","5","1","483869"
"M1202","5","1","503028"
"M1202","5","1","506894"
"M1202","5","2","300465"
"M1202","5","2","300483"
"M1202","5","2","300490"
"M1202","5","3","100118"
"M1202","5","3","101588"
"M1202","5","3","116980"
"M1202","5","3","119405"
"M1202","5","3","121736"
"M1202","5","3","121738"
"M1202","5","3","403138"
"M1202","5","3","478544"
"M1202","5","3","478545"
"M1202","5","3","491443"
"M1202","5","3","491964"
"M1202","5","3","493827"
"M1202","5","3","494242"
"M1202","5","3","496314"
"M1202","5","3","496429"
"M1202","5","3","496872"
"M1202","5","3","514928"
"M1202","6","","300779"
"M1202","6","","300806"
"M1202","6","","403103"
"M1202","6","","405348"
"M1203","1","","460"
"M1203","2","","10364"
"M1203","2","","11642"
"M1203","2","","12786"
"M1203","2","","12787"
"M1203","2","","12788"
"M1203","2","","12789"
"M1203","2","","12790"
"M1203","2","","12791"
"M1203","2","","12792"
"M1203","2","","12793"
"M1203","2","","12794"
"M1203","2","","12795"
"M1203","2","","12796"
"M1203","2","","12797"
"M1203","2","","12798"
"M1203","2","","12799"
"M1203","2","","12800"
"M1203","2","","12801"
"M1203","2","","12802"
"M1203","2","","12803"
"M1203","2","","12804"
"M1203","2","","12805"
"M1203","2","","12806"
"M1203","2","","12807"
"M1203","2","","12808"
"M1203","2","","15317"
"M1203","2","","18718"
"M1203","2","","38053"
"M1203","2","","38094"
"M1203","2","","520620"
"M1203","2","","522238"
"M1203","2","","522239"
"M1203","5","1","117730"
"M1203","5","1","118990"
"M1203","5","1","119892"
"M1203","5","1","122050"
"M1203","5","1","124138"
"M1203","5","1","300306"
"M1203","5","1","300323"
"M1203","5","1","300345"
"M1203","5","1","404765"
"M1203","5","1","482419"
"M1203","5","1","489445"
"M1203","5","1","489447"
"M1203","5","1","499996"
"M1203","5","1","500173"
"M1203","5","1","500706"
"M1203","5","1","500707"
"M1203","5","1","501203"
"M1203","5","1","503106"
"M1203","5","1","506763"
"M1203","5","1","507296"
"M1203","5","1","507980"
"M1203","5","1","511582"
"M1203","5","1","522240"
"M1203","5","1","522241"
"M1203","5","1","522242"
"M1203","5","1","522243"
"M1203","5","1","522244"
"M1203","5","1","522245"
"M1203","5","1","522246"
"M1203","5","1","522247"
"M1203","5","1","522248"
"M1203","5","1","522249"
"M1203","5","1","522250"
"M1203","5","1","522251"
"M1203","5","1","522252"
"M1203","5","1","522253"
"M1203","5","1","522254"
"M1203","5","1","522255"
"M1203","5","1","522256"
"M1203","5","1","522257"
"M1203","5","1","522258"
"M1203","5","1","522259"
"M1203","5","1","522260"
"M1203","5","1","522261"
"M1203","5","1","522262"
"M1203","5","1","522263"
"M1203","5","1","522264"
"M1203","5","1","522265"
"M1203","5","1","522266"
"M1203","5","1","522267"
"M1203","5","1","522268"
"M1203","5","2","300465"
"M1203","5","2","300473"
"M1203","5","2","300490"
"M1203","5","3","100038"
"M1203","5","3","100118"
"M1203","5","3","101342"
"M1203","5","3","101360"
"M1203","5","3","102216"
"M1203","5","3","103228"
"M1203","5","3","103857"
"M1203","5","3","108100"
"M1203","5","3","109411"
"M1203","5","3","117019"
"M1203","5","3","117781"
"M1203","5","3","117782"
"M1203","5","3","119419"
"M1203","5","3","120886"
"M1203","5","3","122090"
"M1203","5","3","124570"
"M1203","5","3","126334"
"M1203","5","3","477096"
"M1203","5","3","478544"
"M1203","5","3","478546"
"M1203","5","3","478547"
"M1203","5","3","481725"
"M1203","5","3","481805"
"M1203","5","3","489955"
"M1203","5","3","491425"
"M1203","5","3","491427"
"M1203","5","3","491460"
"M1203","5","3","491464"
"M1203","5","3","491470"
"M1203","5","3","491472"
"M1203","5","3","491473"
"M1203","5","3","491474"
"M1203","5","3","491475"
"M1203","5","3","492090"
"M1203","5","3","494978"
"M1203","5","3","495622"
"M1203","5","3","514046"
"M1203","5","3","514611"
"M1203","5","3","522013"
"M1203","5","3","522269"
"M1203","5","3","522270"
"M1203","5","3","522271"
"M1203","5","3","522272"
"M1203","5","3","522273"
"M1203","5","3","522274"
"M1203","5","3","522459"
"M1203","5","3","522494"
"M1203","5","3","522509"
"M1203","5","3","522512"
"M1203","5","3","522528"
"M1203","5","3","522529"
"M1203","5","3","522603"
"M1203","5","3","522642"
"M1203","6","","300799"
"M1203","6","","300806"
"M1203","6","","403025"
"M1203","6","","403103"
"M1203","6","","403104"
"M1203","6","","405285"
"M1203","6","","405348"
"M1203","6","","405349"
"M1204","1","","461"
"M1204","2","","11938"
"M1204","2","","13586"
"M1204","2","","13597"
"M1204","2","","13598"
"M1204","2","","13599"
"M1204","2","","13600"
"M1204","2","","13601"
"M1204","2","","13602"
"M1204","2","","13603"
"M1204","2","","13604"
"M1204","2","","13605"
"M1204","2","","13606"
"M1204","2","","13638"
"M1204","2","","200182"
"M1204","5","1","109797"
"M1204","5","1","116838"
"M1204","5","1","118990"
"M1204","5","1","121527"
"M1204","5","1","122032"
"M1204","5","1","123411"
"M1204","5","1","124776"
"M1204","5","1","125901"
"M1204","5","1","300318"
"M1204","5","1","300321"
"M1204","5","1","300323"
"M1204","5","1","300408"
"M1204","5","1","300440"
"M1204","5","1","400408"
"M1204","5","1","484382"
"M1204","5","1","486934"
"M1204","5","1","490091"
"M1204","5","1","500957"
"M1204","5","1","500979"
"M1204","5","1","503751"
"M1204","5","1","506894"
"M1204","5","1","520948"
"M1204","5","2","300467"
"M1204","5","2","300483"
"M1204","5","2","300490"
"M1204","5","3","101360"
"M1204","5","3","101398"
"M1204","5","3","110117"
"M1204","5","3","116477"
"M1204","5","3","120834"
"M1204","5","3","121704"
"M1204","5","3","121736"
"M1204","5","3","124139"
"M1204","5","3","403138"
"M1204","5","3","478544"
"M1204","5","3","478545"
"M1204","5","3","478546"
"M1204","5","3","478547"
"M1204","5","3","481979"
"M1204","5","3","490800"
"M1204","5","3","490812"
"M1204","5","3","490826"
"M1204","5","3","490828"
"M1204","5","3","490835"
"M1204","5","3","491425"
"M1204","5","3","491427"
