canonical_id,primary_label_en,primary_label_fr,alt_labels_en,alt_labels_fr,hard_soft,it_subtype,sources,member_entity_ids
CANS_ed92f0c3fd1c,Data entry software,,,,hard,langage_ou_techno_nommee,ONET,SKL_c75717c399a0
CANS_e5a4f988d2f1,Deployment software,,,,hard,langage_ou_techno_nommee,ONET,SKL_b48d14fc3ab2
CANS_38f305f6bf00,Desktop partitioning software,,,,hard,langage_ou_techno_nommee,ONET,SKL_84ab6a354d7b
CANS_8b4959ea7c8d,Disaster recovery software,,,,hard,langage_ou_techno_nommee,ONET,SKL_ecef8434f933
CANS_0641a37c210b,Dropbox,,,,hard,langage_ou_techno_nommee,ONET,SKL_fd1ae7f87bf2
CANS_4b41c4e747b3,Event log monitor software,,,,hard,langage_ou_techno_nommee,ONET,SKL_da051de1b01c
CANS_0aa83ea989f8,Facebook,,,,hard,langage_ou_techno_nommee,ONET,SKL_ab9915d0c4c3
CANS_0284cdf7c738,Flipgrid,,,,hard,langage_ou_techno_nommee,ONET,SKL_4eea419d4a8c
CANS_008070b62d40,Google Android,,,,hard,langage_ou_techno_nommee,ONET,SKL_91326f39d504
CANS_c8cea8066cbb,Google Classroom,,,,hard,langage_ou_techno_nommee,ONET,SKL_d897f1d97feb
CANS_e3eb27bb1b39,Google Drive,,,,hard,langage_ou_techno_nommee,ONET,SKL_b486c013102e
CANS_5d0d535f65e5,Google Meet,,,,hard,langage_ou_techno_nommee,ONET,SKL_c2b66d72140a
CANS_fa1ae07c7a0a,Information systems integration software,,,,hard,langage_ou_techno_nommee,ONET,SKL_9c33665234cc
CANS_ab704d8b3fad,iPro,,,,hard,langage_ou_techno_nommee,ONET,SKL_e20e89715aa4
CANS_a0dcb08f0e2d,LogMeIn GoToMeeting,,,,hard,langage_ou_techno_nommee,ONET,SKL_12775b088ed0
CANS_507c78a80c4f,LogMeIn GoToWebinar,,,,hard,langage_ou_techno_nommee,ONET,SKL_334dd70cf3dd
CANS_3593c2904145,Lucid IQ CMP,,,,hard,langage_ou_techno_nommee,ONET,SKL_a21254f7fc43
CANS_a8dc02d31651,Mac HelpMate,,,,hard,langage_ou_techno_nommee,ONET,SKL_0e6b1a9e9066
CANS_e4b55e800ba2,Media storage management software,,,,hard,langage_ou_techno_nommee,ONET,SKL_7a2c3d17691d
CANS_f4f54c8dad6a,Microsoft OneNote,,,,hard,langage_ou_techno_nommee,ONET,SKL_4df4f4c884d2
CANS_7ec9ba25bf8c,Microsoft Volume Shadow Copy Service,,,,hard,langage_ou_techno_nommee,ONET,SKL_0c3b805c183f
CANS_718553b2ece5,Microsoft Windows Pre-installation Environment,,,,hard,langage_ou_techno_nommee,ONET,SKL_667f674aca2d
CANS_f4d0dd8f217e,Migration software,,,,hard,langage_ou_techno_nommee,ONET,SKL_166ee62a28cd
CANS_bb0934a425b6,Moodle,,,,hard,langage_ou_techno_nommee,ONET,SKL_75202d1c01ec
CANS_778b2ffdbdf4,Nearpod,,,,hard,langage_ou_techno_nommee,ONET,SKL_35b9a218df19
CANS_6050789d1b8c,Operating system monitoring software,,,,hard,langage_ou_techno_nommee,ONET,SKL_21fa507daddd
CANS_a4ee64855ff2,ParentSquare,,,,hard,langage_ou_techno_nommee,ONET,SKL_28bec63fe2cb
CANS_dc62693d4518,Patch management software,,,,hard,langage_ou_techno_nommee,ONET,SKL_e0154cd9e8ef
CANS_7b078f5ab0d5,Poll Everywhere,,,,hard,langage_ou_techno_nommee,ONET,SKL_8e04f3411056
CANS_62710124e1a7,Remote install server software,,,,hard,langage_ou_techno_nommee,ONET,SKL_52ad4ef81658
CANS_c7c93afea90f,Sage 50 Accounting,,,,hard,langage_ou_techno_nommee,ONET,SKL_ea379e3cd52b
CANS_2eaf82cd89d1,Schoology,,,,hard,langage_ou_techno_nommee,ONET,SKL_a323ef34aef9
CANS_03dc094c861c,Seesaw,,,,hard,langage_ou_techno_nommee,ONET,SKL_e3fed14e59b7
CANS_a0f182a58ce0,SmugMug Flickr,,,,hard,langage_ou_techno_nommee,ONET,SKL_f2c1dc21da0e
CANS_721d3903536b,Symantec LiveState,,,,hard,langage_ou_techno_nommee,ONET,SKL_7c17a2c7db0b
CANS_d56a6343c7ec,Symantec Norton Utilities,,,,hard,langage_ou_techno_nommee,ONET,SKL_939fb18a4a97
CANS_a033505e6b22,Trimble SketchUp Pro,,,,hard,langage_ou_techno_nommee,ONET,SKL_2a3f21da302f
CANS_912f450a217f,Yardi software,,,,hard,langage_ou_techno_nommee,ONET,SKL_0b06e5946053
CANS_0c800c148cb1,Zoom,,,,hard,langage_ou_techno_nommee,ONET,SKL_e2e5c39f7d0a
CANS_6a0f76dcd95c,Adobe After Effects,,,,hard,langage_ou_techno_nommee,ONET,SKL_a70584c6d421
CANS_ef06123835b6,AirMagnet Enterprise,,,,hard,langage_ou_techno_nommee,ONET,SKL_d243783ebf38
CANS_761e1a73c200,Aruba Networks AirWave,,,,hard,langage_ou_techno_nommee,ONET,SKL_c35e1392b5e5
CANS_97f9d1874fb0,Asset management administration software,,,,hard,langage_ou_techno_nommee,ONET,SKL_6f6d81db4378
CANS_5fbe2f24c8ca,BroadSoft BroadWorks,,,,hard,langage_ou_techno_nommee,ONET,SKL_db0afa11ac3e
CANS_60ee9a3f98f6,CA eTrust,,,,hard,langage_ou_techno_nommee,ONET,SKL_020a2e4f888b
CANS_95df8e029350,Capacity planning software,,,,hard,langage_ou_techno_nommee,ONET,SKL_111b6bac8d61
CANS_6129429930c6,Cisco Systems Cisco Web Cache Communication Protocol WCCP,,,,hard,langage_ou_techno_nommee,ONET,SKL_1606d276850e
CANS_a5894114fe79,Cisco Systems Gateway Load Balancing Protocol GLBP,,,,hard,langage_ou_techno_nommee,ONET,SKL_5e74ec657c56
CANS_56025eec5d13,Cisco Systems Hot Standby Router Protocol HSRP,,,,hard,langage_ou_techno_nommee,ONET,SKL_ec2dd79c71c9
CANS_fd78deebf80f,Cisco Systems Wireless Control System WCS,,,,hard,langage_ou_techno_nommee,ONET,SKL_aa17a0ceb5b8
CANS_4a074b8dd2a9,Citrix XenApp,,,,hard,langage_ou_techno_nommee,ONET,SKL_52ced21f6e81
CANS_a030f32257cb,Compaq Insight Manager,,,,hard,langage_ou_techno_nommee,ONET,SKL_3cbf48d963c2
CANS_e1a41bc3faef,Computer Associates ArcServ Backup,,,,hard,langage_ou_techno_nommee,ONET,SKL_2a35fbd2e899
CANS_4ff94919bc1f,Computer intrusion detection systems,,,,hard,langage_ou_techno_nommee,ONET,SKL_019bc91e342a
CANS_07dd95712319,Content filter software,,,,hard,langage_ou_techno_nommee,ONET,SKL_906de2b7afa0
CANS_2fb1a03a7b1e,Discrete event simulation software,,,,hard,langage_ou_techno_nommee,ONET,SKL_1992e2a9b99e
CANS_528a1633f05a,Dynatrace,,,,hard,langage_ou_techno_nommee,ONET,SKL_881084a1f7cd
CANS_92bc93bcf9ad,Email management software,,,,hard,langage_ou_techno_nommee,ONET,SKL_b2e1402574a7
CANS_136f811a4ed3,EMC Smarts Network Protocol Manager,,,,hard,langage_ou_techno_nommee,ONET,SKL_16ce136590d8
CANS_e97d732ef3b8,Enhanced Interior Gateway Routing Protocol EIGRP,,,,hard,langage_ou_techno_nommee,ONET,SKL_8e9ca7c22b9f
CANS_6157135077ee,IBM WebSphere MQ,,,,hard,langage_ou_techno_nommee,ONET,SKL_092cd5c36b1c
CANS_58aca9a47ab8,Infoblox NetMRI,,,,hard,langage_ou_techno_nommee,ONET,SKL_40b1ef12cba4
CANS_d3c5cadb9d4d,Infoblox security and networking software,,,,hard,langage_ou_techno_nommee,ONET,SKL_0a50921cc898
CANS_624cdcdc6755,Intermediate System to Intermediate System IS-IS,,,,hard,langage_ou_techno_nommee,ONET,SKL_44b2b9db8aa2
CANS_a37dd79ebd52,Internet Protocol Security IPSEC,,,,hard,langage_ou_techno_nommee,ONET,SKL_9114e1f2d6f2
CANS_68c30d95bdfc,Ipswitch WhatsUp Gold,,,,hard,langage_ou_techno_nommee,ONET,SKL_d82a85af77a1
CANS_19cf647e0de3,Local area network LAN software,,,,hard,langage_ou_techno_nommee,ONET,SKL_5f3775b9ca19
CANS_cc98d8cc2228,Logical partition LPAR software,,,,hard,langage_ou_techno_nommee,ONET,SKL_30e42f2657e7
CANS_0bd7bab926dd,LogRhythm,,,,hard,langage_ou_techno_nommee,ONET,SKL_f78391401b7c
CANS_ac6a6bca7438,Lucent VitalSuite,,,,hard,langage_ou_techno_nommee,ONET,SKL_5f78e15a8b08
CANS_c34b558357e4,Microsoft Forefront Identify Manager,,,,hard,langage_ou_techno_nommee,ONET,SKL_3549ec8905d5
CANS_f3d8300dd316,Microsoft Forefront Threat Management Gateway,,,,hard,langage_ou_techno_nommee,ONET,SKL_1f160af0b638
CANS_8df9bd1ea8cb,Multi-router traffic grapher MRTG software,,,,hard,langage_ou_techno_nommee,ONET,SKL_9b99e33e6339
CANS_5ba01694ead6,Multiprotocol Label Switching MPLS,,,,hard,langage_ou_techno_nommee,ONET,SKL_ed8f8a39f85d
CANS_31b495697bc7,NetIQ,,,,hard,langage_ou_techno_nommee,ONET,SKL_2df140493913
CANS_76b525ebebe3,Netreo OmniCenter,,,,hard,langage_ou_techno_nommee,ONET,SKL_86bd0ba5a9de
CANS_f6e6647fa1b9,NetScout InfinitiStream Console,,,,hard,langage_ou_techno_nommee,ONET,SKL_b981a1316b00
CANS_f7bf9177d4a1,Network and application load and performance testing software,,,,hard,langage_ou_techno_nommee,ONET,SKL_6447981dd634
CANS_c4dfbd0ead8f,Network and component performance analysis software,,,,hard,langage_ou_techno_nommee,ONET,SKL_68611d700232
CANS_a8db642765dc,Network architecture design software,,,,hard,langage_ou_techno_nommee,ONET,SKL_ac59520e733b
CANS_996965c85060,Network availability monitoring software,,,,hard,langage_ou_techno_nommee,ONET,SKL_bca47a000bdd
CANS_c2de31b2a62a,Network bridge software,,,,hard,langage_ou_techno_nommee,ONET,SKL_67732550cec2
CANS_cbaa5f027303,Network documentation software,,,,hard,langage_ou_techno_nommee,ONET,SKL_fbaed2c5fb76
CANS_975dee8c570a,"Network modeling, mapping, and analysis software",,,,hard,langage_ou_techno_nommee,ONET,SKL_82444946543a
CANS_0d6d39d8096c,Network reporting software,,,,hard,langage_ou_techno_nommee,ONET,SKL_9daa6d3a9e04
CANS_3d1137f547f0,Network storage software,,,,hard,langage_ou_techno_nommee,ONET,SKL_e6a6977d7840
CANS_391b457237ee,Network traffic flow monitoring and analysis software,,,,hard,langage_ou_techno_nommee,ONET,SKL_d27cdf8061cf
CANS_08cf2f4fd43b,Network traffic probe software,,,,hard,langage_ou_techno_nommee,ONET,SKL_e68d528747e6
CANS_569e7db38705,"Network, server and operating system optimization software",,,,hard,langage_ou_techno_nommee,ONET,SKL_47db4735ee5a
CANS_eacf26e5bba4,Online traffic calculator software,,,,hard,langage_ou_techno_nommee,ONET,SKL_f00857a8968b
CANS_9d9d53cb2744,Open Shortest Path First OSPF,,,,hard,langage_ou_techno_nommee,ONET,SKL_08d3b40b8735
CANS_75201cabbf10,OPNET APMXpert,,,,hard,langage_ou_techno_nommee,ONET,SKL_95031e2bb125
CANS_a5cb271f2d16,Oracle Java Enterprise Edition EE,,,,hard,langage_ou_techno_nommee,ONET,SKL_c1d15107e0bf
CANS_60a13f017463,Packet analysis software,,,,hard,langage_ou_techno_nommee,ONET,SKL_a5b811691808
CANS_69cc4bd2f9cd,Packet tracing software,,,,hard,langage_ou_techno_nommee,ONET,SKL_8461c02b0413
CANS_d48a9b669b51,Remote access software,,,,hard,langage_ou_techno_nommee,ONET,SKL_f2f65b88db73
CANS_d6b281c27602,Risk assessment software,,,,hard,langage_ou_techno_nommee,ONET,SKL_2d7c7bc48296
CANS_a9f5478c7329,Riverbed Technology,,,,hard,langage_ou_techno_nommee,ONET,SKL_5e0b9ab8a838
CANS_33e3d3fc483d,Root cause analysis software,,,,hard,langage_ou_techno_nommee,ONET,SKL_b86253662e33
CANS_bd9e3ea19509,Segue SilkPerformer,,,,hard,langage_ou_techno_nommee,ONET,SKL_06c67c7507da
CANS_1abbaa3634f8,Session Initiation Protocol SIP,,,,hard,langage_ou_techno_nommee,ONET,SKL_a154cde8004d
CANS_8a8c21d0055b,Silver Peak,,,,hard,langage_ou_techno_nommee,ONET,SKL_af88fe0b41b1
CANS_f2d6d1e62cb6,Simple mail transfer protocol SMTP,,,,hard,langage_ou_techno_nommee,ONET,SKL_8b218902c062
CANS_52fde0d81b4a,Simple network management protocol SNMP software,,,,hard,langage_ou_techno_nommee,ONET,SKL_e52d5aac97dd
CANS_789d7c8d628c,Storage management software,,,,hard,langage_ou_techno_nommee,ONET,SKL_0f792080be5b
CANS_f9408eb652cd,Symantec Intruder Alert,,,,hard,langage_ou_techno_nommee,ONET,SKL_ed319dbf1e4f
CANS_e2ab178168a4,Systems and applications migration software,,,,hard,langage_ou_techno_nommee,ONET,SKL_65457547962a
CANS_7b86908cf057,Ticket information tracking software,,,,hard,langage_ou_techno_nommee,ONET,SKL_e06dcc6b6da2
CANS_e04a45094e09,Time reporting software,,,,hard,langage_ou_techno_nommee,ONET,SKL_04a397825d21
CANS_b7e5cd67aba0,Transparent Interconnection of Lots of Links TRILL,,,,hard,langage_ou_techno_nommee,ONET,SKL_5ef9e0ef8088
CANS_3045fe01192a,Videoconferencing software,,,,hard,langage_ou_techno_nommee,ONET,SKL_cc4513373961
CANS_582ac4a43701,Virtual local area network management software,,,,hard,langage_ou_techno_nommee,ONET,SKL_4359f45f5e04
CANS_ad18a93013bd,Virtual Router Redundancy Protocol VRRP,,,,hard,langage_ou_techno_nommee,ONET,SKL_57d40fcefbe5
CANS_d0b4ff405a9d,Wide area network WAN optimization software,,,,hard,langage_ou_techno_nommee,ONET,SKL_fe741ed79ac1
CANS_ed5bed4f5997,Wide area network WAN software,,,,hard,langage_ou_techno_nommee,ONET,SKL_717a78817239
CANS_75181585995c,2AB iLock Security Services,,,,hard,langage_ou_techno_nommee,ONET,SKL_e92c314fb7e5
CANS_5ef1c3e96b12,Autodesk Navisworks,,,,hard,langage_ou_techno_nommee,ONET,SKL_7e77803f3b75
CANS_62d66c43d1e2,Avaya Identity Engines,,,,hard,langage_ou_techno_nommee,ONET,SKL_804f1a4e670a
CANS_161cac0c08da,Call accounting software,,,,hard,langage_ou_techno_nommee,ONET,SKL_f0b339e37bd6
CANS_a1b74072c9dd,IBM Lotus 1-2-3,,,,hard,langage_ou_techno_nommee,ONET,SKL_c99b06b148ee
CANS_ee2ee2d0d292,IBM Rational Requirements Composer,,,,hard,langage_ou_techno_nommee,ONET,SKL_c2102913e6ce
CANS_e8b3c19dfae3,NavisWorks Jetstream,,,,hard,langage_ou_techno_nommee,ONET,SKL_f73c189edcaa
CANS_a4696fc02def,Network management software,,,,hard,langage_ou_techno_nommee,ONET,SKL_53e4d27c4415
CANS_41786bc5c6de,Project scheduling software,,,,hard,langage_ou_techno_nommee,ONET,SKL_ab68a5760328
CANS_544b73926f4b,Requirements analysis software,,,,hard,langage_ou_techno_nommee,ONET,SKL_53c9c8de4a33
CANS_30b08423b481,SiteMaster SiteSmart,,,,hard,langage_ou_techno_nommee,ONET,SKL_eac62a47ee96
CANS_9ce77a7520fb,Web design software,,,,hard,langage_ou_techno_nommee,ONET,SKL_9eba2530a34f
CANS_6aad01069fa4,Zmanda Amanda,,,,hard,langage_ou_techno_nommee,ONET,SKL_fe9ab50db84e
CANS_0219c9b3820a,Ab Initio,,,,hard,langage_ou_techno_nommee,ONET,SKL_da43c9c05940
CANS_4f9dd4898bef,Acronis Recovery Expert,,,,hard,langage_ou_techno_nommee,ONET,SKL_3b820fcd45ed
CANS_ae14a22ec1dd,ADO.NET,,,,hard,langage_ou_techno_nommee,ONET,SKL_5176973fbe06
CANS_d0d105ea575d,Amazon Data Pipeline,,,,hard,langage_ou_techno_nommee,ONET,SKL_d212ba3410c7
CANS_177cf8d92576,Apache Mahout,,,,hard,langage_ou_techno_nommee,ONET,SKL_67a17432bbdf
CANS_7b7f111fbd2e,Apache Sqoop,,,,hard,langage_ou_techno_nommee,ONET,SKL_2c4dbad5b96f
CANS_8bc52bbbbe9d,ASG Technologies ASG-Zeke,,,,hard,langage_ou_techno_nommee,ONET,SKL_43147d25a08c
CANS_72081a520904,BMC Software Change Manager,,,,hard,langage_ou_techno_nommee,ONET,SKL_8d9c8bdd51af
CANS_536a3778691b,BMC Software Recovery Manager RMAN,,,,hard,langage_ou_techno_nommee,ONET,SKL_532fb329c353
CANS_92bdf33f151d,CA Easytrieve Report Generator,,,,hard,langage_ou_techno_nommee,ONET,SKL_65435e088394
CANS_d9bd0082fc07,CA IDMS,,,,hard,langage_ou_techno_nommee,ONET,SKL_ee08a2275cdb
CANS_cb376d682345,Catalog navigation software,,,,hard,langage_ou_techno_nommee,ONET,SKL_e310bb387d7e
CANS_f04748ea625d,Cluster server software,,,,hard,langage_ou_techno_nommee,ONET,SKL_3c97fbfa62ca
CANS_58d81d97bfa8,Computer Associates Log Analyzer,,,,hard,langage_ou_techno_nommee,ONET,SKL_645470220909
CANS_24ba19e169f5,Concurrency control software,,,,hard,langage_ou_techno_nommee,ONET,SKL_1d7f1f1dfd76
CANS_6056d23a17ff,Couchbase Server,,,,hard,langage_ou_techno_nommee,ONET,SKL_cd0e26783f57
CANS_24faa0fa4089,Data definition language DDL,,,,hard,langage_ou_techno_nommee,ONET,SKL_c05b9b8f3e7e
CANS_99d2630f385b,Data dictionary software,,,,hard,langage_ou_techno_nommee,ONET,SKL_96bd569928ed
CANS_acf3cbefde95,Data manipulation language DML,,,,hard,langage_ou_techno_nommee,ONET,SKL_9d65792cb203
CANS_70c2c4b832d6,Data mapping software,,,,hard,langage_ou_techno_nommee,ONET,SKL_aa512415499f
CANS_a92d8f770e58,Data modeling software,,,,hard,langage_ou_techno_nommee,ONET,SKL_74156b675774
CANS_44c6cd10bdaa,Data transformation services DTS software,,,,hard,langage_ou_techno_nommee,ONET,SKL_5888523ced42
CANS_ce7f557d38d6,Data validation software,,,,hard,langage_ou_techno_nommee,ONET,SKL_f1f63ae4717b
CANS_1e7bc1c92630,Database capacity planning software,,,,hard,langage_ou_techno_nommee,ONET,SKL_f951a9fc1d71
CANS_a7aac658eda7,Database cloning software,,,,hard,langage_ou_techno_nommee,ONET,SKL_204527836eca
CANS_6f84fda658c9,Database design software,,,,hard,langage_ou_techno_nommee,ONET,SKL_12a4ec283fe0
CANS_38436aad364a,Database security software,,,,hard,langage_ou_techno_nommee,ONET,SKL_b19cd4ed3596
CANS_97cb91a2f44c,Database testing software,,,,hard,langage_ou_techno_nommee,ONET,SKL_1a2633758604
CANS_02e921ef6205,DOS shell script,,,,hard,langage_ou_techno_nommee,ONET,SKL_1ddcf02f442b
CANS_f7187302ffc2,Ellucian Banner ERP,,,,hard,langage_ou_techno_nommee,ONET,SKL_b021f1d79998
CANS_f9512f3484e3,Embarcadero Technologies DBArtisan,,,,hard,langage_ou_techno_nommee,ONET,SKL_253afae30448
CANS_1596c6a4506f,Greenplum Database,,,,hard,langage_ou_techno_nommee,ONET,SKL_528fc9fd2d8b
CANS_941d3be8ee9b,HP DataProtector,,,,hard,langage_ou_techno_nommee,ONET,SKL_ff27fc2b08e9
CANS_34a30fc58557,IBM ADSTAR,,,,hard,langage_ou_techno_nommee,ONET,SKL_6a4f355fdac9
CANS_189a6607d694,IBM Interactive System Productivity Facility ISPF,,,,hard,langage_ou_techno_nommee,ONET,SKL_8bfaf2e12a07
CANS_6f54f2082541,IBM Rational Data Architect,,,,hard,langage_ou_techno_nommee,ONET,SKL_31f97394d0b0
CANS_f681e8aaf0a8,Index tuning software,,,,hard,langage_ou_techno_nommee,ONET,SKL_e6d28162065d
CANS_d70830449cbe,Informatica Big Data,,,,hard,langage_ou_techno_nommee,ONET,SKL_c398dcd71b89
CANS_6d7f8c58100b,Informatica software,,,,hard,langage_ou_techno_nommee,ONET,SKL_392a222afd63
CANS_f6488acd963d,MapR Converged Data Platform,,,,hard,langage_ou_techno_nommee,ONET,SKL_100b2a2edfa1
CANS_b2c2592fb45f,MariaDB,,,,hard,langage_ou_techno_nommee,ONET,SKL_e353ade6d743
CANS_da376db2041c,Micosoft SQL Server Analysis Services SSAS,,,,hard,langage_ou_techno_nommee,ONET,SKL_a81c29817354
CANS_75bf11482ce3,Microsoft Azure Data Factory,,,,hard,langage_ou_techno_nommee,ONET,SKL_5f36688e8a61
CANS_5d3fcd45f6be,Object database management system ODBMS,,,,hard,langage_ou_techno_nommee,ONET,SKL_d201f3ff6d57
CANS_58786521d147,Oracle Application Express APEX,,,,hard,langage_ou_techno_nommee,ONET,SKL_b3b0d08ee340
CANS_64f8e53f3553,Oracle Data Guard,,,,hard,langage_ou_techno_nommee,ONET,SKL_f26eef581b24
CANS_ccb5c87819ed,Oracle Designer,,,,hard,langage_ou_techno_nommee,ONET,SKL_436bed96aca4
CANS_ced24f22a930,Oracle Enterprise Manager,,,,hard,langage_ou_techno_nommee,ONET,SKL_df399a3a0720
CANS_41bf0c056050,Oracle Enterprise Manager Cloud Control,,,,hard,langage_ou_techno_nommee,ONET,SKL_8aac63911428
CANS_d22488a9cb8d,Oracle Golden Gate,,,,hard,langage_ou_techno_nommee,ONET,SKL_2eca9326d5b9
CANS_da44dffebb72,Oracle Learning Management,,,,hard,langage_ou_techno_nommee,ONET,SKL_250c016a1bfb
CANS_fd578f8d5d72,Oracle Real Application Cluster RAC,,,,hard,langage_ou_techno_nommee,ONET,SKL_731e6b77bec8
CANS_416dee57927f,Oracle Reports,,,,hard,langage_ou_techno_nommee,ONET,SKL_7463873b20d4
CANS_11b70fc37aa7,Oracle SQL Loader,,,,hard,langage_ou_techno_nommee,ONET,SKL_05c55b62f77e
CANS_d5adb27e23ca,Oracle SQL Plus,,,,hard,langage_ou_techno_nommee,ONET,SKL_d3393163565f
CANS_e841634b483f,Pentaho Kettle,,,,hard,langage_ou_techno_nommee,ONET,SKL_00b08f4b2512
CANS_8d5089948336,PySpark,,,,hard,langage_ou_techno_nommee,ONET,SKL_c2a75d361a7b
CANS_6a430e8d46e3,Quest Central,,,,hard,langage_ou_techno_nommee,ONET,SKL_7d698f12db81
CANS_58539fd19bda,Quest SharePlex,,,,hard,langage_ou_techno_nommee,ONET,SKL_6492e15a682a
CANS_b527793c6e20,ReCrystallize Crystal Reports,,,,hard,langage_ou_techno_nommee,ONET,SKL_5a249b7f84b2
CANS_ca18a7b896a2,Red Hat Ansible Engine,,,,hard,langage_ou_techno_nommee,ONET,SKL_53e20b0e5bc2
CANS_441077f9b080,Redgate SQL Server,,,,hard,langage_ou_techno_nommee,ONET,SKL_c8bb611794c4
CANS_66c0eb6241e2,Restructured extended executor REXX,,,,hard,langage_ou_techno_nommee,ONET,SKL_55287335c737
CANS_1a29f0e6cfc2,Safe Software FME,,,,hard,langage_ou_techno_nommee,ONET,SKL_cebf1111bd32
CANS_285dba3c5ece,SAP PowerBuilder,,,,hard,langage_ou_techno_nommee,ONET,SKL_7498f5cb1537
CANS_12126ac4c3f6,SAP Replication Server,,,,hard,langage_ou_techno_nommee,ONET,SKL_0c68e65f62c1
CANS_7e8c073452ae,SentryOne SQL Sentry,,,,hard,langage_ou_techno_nommee,ONET,SKL_0d644780a006
CANS_e149d045a48f,Systems and data disaster recovery software,,,,hard,langage_ou_techno_nommee,ONET,SKL_ca251a3f95e7
CANS_2016787d9e1c,Teradata Active Enterprise Data Warehouse,,,,hard,langage_ou_techno_nommee,ONET,SKL_f6bc75746543
CANS_4b3afcde7bf3,Test data generator software,,,,hard,langage_ou_techno_nommee,ONET,SKL_3cfdeb344f80
CANS_58c1484a321d,Visual Paradigm DB Visual ARCHITECT,,,,hard,langage_ou_techno_nommee,ONET,SKL_7462f177e0df
CANS_af4d704bbe21,Adeptia ETL Suite,,,,hard,langage_ou_techno_nommee,ONET,SKL_f635af4285a3
CANS_c46cbf29d80a,Altova MapForce,,,,hard,langage_ou_techno_nommee,ONET,SKL_472ba322e53e
CANS_974d6f9ab986,Amazon Kinesis,,,,hard,langage_ou_techno_nommee,ONET,SKL_a10eff663f09
CANS_469a56c0a4ee,Apache Avro,,,,hard,langage_ou_techno_nommee,ONET,SKL_6d9ed7491336
CANS_42578a03d60b,Apache HBase,,,,hard,langage_ou_techno_nommee,ONET,SKL_28e5564ea804
CANS_573b126ddb12,Apache Oozie,,,,hard,langage_ou_techno_nommee,ONET,SKL_8532f127c418
CANS_872874ebe03f,Apatar,,,,hard,langage_ou_techno_nommee,ONET,SKL_672f2a9219fe
CANS_151f72d7a5b9,C shell,,,,hard,langage_ou_techno_nommee,ONET,SKL_876c25455fa3
CANS_c1966494097e,CA Technologies ERWin Data Modeler,,,,hard,langage_ou_techno_nommee,ONET,SKL_faf6d4b5bd75
CANS_9234a0685480,Cloudera Impala,,,,hard,langage_ou_techno_nommee,ONET,SKL_c0458b2e9ba8
CANS_5317b78e71eb,CloverETL,,,,hard,langage_ou_techno_nommee,ONET,SKL_2013b30e24ee
CANS_aba538900796,Coglin Mill RODIN,,,,hard,langage_ou_techno_nommee,ONET,SKL_289369bd3189
CANS_c41c3bf8fd4d,Data Recovery Software SQL Server Data Recovery,,,,hard,langage_ou_techno_nommee,ONET,SKL_07205e18feda
CANS_b10c2db5e45a,Flat File Checker,,,,hard,langage_ou_techno_nommee,ONET,SKL_867e86d4a8a9
CANS_06f505103366,HiT Software Allora,,,,hard,langage_ou_techno_nommee,ONET,SKL_4fdfe92f98a6
CANS_ba013515c954,IBM Content Manager,,,,hard,langage_ou_techno_nommee,ONET,SKL_22441bc5f900
CANS_3f75cfefc203,IBM InfoSphere Warehouse,,,,hard,langage_ou_techno_nommee,ONET,SKL_f4faa01bb77c
CANS_ce756133a2b4,IBM Rational System Architect,,,,hard,langage_ou_techno_nommee,ONET,SKL_0d7524a386a2
CANS_652fcd3527ac,Infobright Community Edition ICE,,,,hard,langage_ou_techno_nommee,ONET,SKL_99cc1ab21710
CANS_9b05c9a81cf7,Intel Data Migration Software,,,,hard,langage_ou_techno_nommee,ONET,SKL_1a0adb1a2326
CANS_33c63523f474,Interface Computers Data Loader,,,,hard,langage_ou_techno_nommee,ONET,SKL_04027ea8acbb
CANS_3655839c115b,Jitterbit,,,,hard,langage_ou_techno_nommee,ONET,SKL_7a129fec1dfa
CANS_7eb4143eabf2,Multidimensional Expressions MDX,,,,hard,langage_ou_techno_nommee,ONET,SKL_fd15d7ab99a9
CANS_d8957e15323c,Oracle Jdeveloper,,,,hard,langage_ou_techno_nommee,ONET,SKL_496f1deff257
CANS_8ed02275c51c,Oracle Migration Workbench,,,,hard,langage_ou_techno_nommee,ONET,SKL_222aeb3070ba
CANS_f7eb7c5f01e3,Oracle Recovery Manager,,,,hard,langage_ou_techno_nommee,ONET,SKL_9cc143aa470b
